step,time,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,roll,pitch,yaw,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z
1208,20.133333333333333,0.98581374,1.1485391e-05,0.08740933,0.99999994,1.836911e-06,-3.8441576e-06,3.6175993e-06,3.1415854184048753,7.688328984567505e-06,3.673794399139396e-06,0.09921769,-2.4997938e-05,-0.0027732367,0.00064061343,0.008892195,-2.9940176e-05
1209,20.15,0.98680127,1.1647237e-05,0.08739257,1.0,3.1510794e-07,-2.4574367e-05,3.5926614e-06,3.1415854682824467,4.9148735777881924e-05,6.300393049496478e-07,0.09875438,1.6184666e-05,-0.0016760246,-0.00030475907,-0.0041516754,-5.003203e-06
1210,20.166666666666668,0.98779577,1.1478013e-05,0.08739515,0.99999994,1.8831087e-06,2.689862e-05,3.6088345e-06,3.1415854358190436,-5.3797230580965305e-05,3.7664117051861012e-06,0.09944913,-1.6922455e-05,0.00025794577,0.00031464282,0.010330046,3.2568491e-06
1211,20.183333333333334,0.98877436,1.1359418e-05,0.08742412,1.0,2.6573316e-06,-4.9125527e-05,3.574515e-06,3.1415855048209638,9.825107263061739e-05,5.314312025550549e-06,0.09785651,-1.1859581e-05,0.00289779,0.00015511202,-0.015225716,-6.906174e-06
1212,20.2,0.9897578,1.149188e-05,0.08745163,1.0,1.6425473e-06,-5.0699233e-05,3.5559472e-06,3.141585541862007,0.0001013984772242349,3.284734076069995e-06,0.098341055,1.32462865e-05,0.0027503849,-0.00021160576,-0.00032815643,-3.883139e-06
1213,20.216666666666665,0.99074185,1.1666275e-05,0.087445855,0.99999994,7.831476e-07,-6.7716166e-05,3.8271896e-06,3.1415849993161054,0.00013543234602986232,1.565776943435182e-06,0.09840649,1.7439495e-05,-0.0005775513,-0.00017189057,-0.0034037835,5.424056e-05
1214,20.233333333333334,0.99173135,1.1827307e-05,0.08741663,0.99999994,-6.575436e-08,-5.538612e-05,3.8067888e-06,3.1415850400045233,0.00011077224788369477,-1.3193040815373536e-07,0.09895171,1.6103266e-05,-0.0029231817,-0.00017046602,0.0024758324,-4.1060016e-06
1215,20.25,0.99272925,1.1658569e-05,0.08740756,1.0,1.2924106e-06,1.0328565e-05,3.8274784e-06,3.141584998606306,-2.0657119531142243e-05,2.5849002966982226e-06,0.09979231,-1.6873844e-05,-0.000906754,0.0002720379,0.013164966,4.159019e-06
1216,20.266666666666666,0.9937173,1.2140105e-05,0.08741419,0.99999994,-2.5170712e-06,-2.2974e-05,3.7765494e-06,3.141585100374845,4.594798346979623e-05,-5.034316132412897e-06,0.09880518,4.8153634e-05,0.00066303904,-0.00076217257,-0.0066631516,-1.01904325e-05
1217,20.28333333333333,0.99470216,1.2075233e-05,0.08744288,1.0,-1.3900487e-06,-3.6033718e-05,3.807504e-06,3.141585038481462,7.206742550436296e-05,-2.780371875399368e-06,0.09848675,-6.4872747e-06,0.0028693045,0.00022666514,-0.0026264375,6.2370545e-06
1218,20.3,0.99568635,1.1979972e-05,0.08743955,0.99999994,-5.857589e-07,-5.7553738e-05,3.8244425e-06,3.141585004636884,0.0001151074779734973,-1.1719581471947293e-06,0.09841935,-9.526022e-06,-0.00033292934,0.00016193364,-0.0043323464,3.4218467e-06
1219,20.316666666666666,0.9966756,1.18629005e-05,0.087412745,1.0,1.4640008e-07,-4.934684e-05,3.8303037e-06,3.1415849929967434,9.869368035997361e-05,2.924221402800242e-07,0.0989273,-1.170722e-05,-0.002680899,0.00014818562,0.0016611118,1.1939163e-06
1220,20.333333333333332,0.9976732,1.1678578e-05,0.087404445,0.99999994,1.3907261e-06,1.430983e-05,3.8862363e-06,3.1415848810769265,-2.8619650027206234e-05,2.781563556375488e-06,0.09975958,-1.843225e-05,-0.000830356,0.00024939975,0.012761209,1.1227092e-05
1221,20.35,0.99865335,1.1486606e-05,0.08742824,1.0,2.4252147e-06,-5.9463877e-05,3.853596e-06,3.141584946686393,0.0001189277721957982,4.849971094733618e-06,0.098014615,-1.919714e-05,0.0023799692,0.00020700766,-0.014758496,-6.5531503e-06
1222,20.366666666666667,0.99963796,1.1565992e-05,0.0874527,1.0,1.497921e-06,-5.7837115e-05,3.8324424e-06,3.141584988878205,0.00011567424051461828,2.9953985913877545e-06,0.098463744,7.938592e-06,0.002445962,-0.00018617493,0.00032660665,-4.2573033e-06
1223,20.383333333333333,1.0006232,1.17357085e-05,0.087445036,0.99999994,6.367086e-07,-7.148001e-05,3.8567305e-06,3.1415849402193725,0.00014296003655456246,1.2728659073424353e-06,0.098527215,1.697165e-05,-0.0007669103,-0.00017386404,-0.002754432,4.8895795e-06
1224,20.4,1.0016139,1.1876839e-05,0.087415114,1.0,-1.090153e-07,-5.7080193e-05,3.8635285e-06,3.1415849265203413,0.00011416038517886307,-2.1847166942201568e-07,0.099061154,1.4113106e-05,-0.0029917955,-0.00014935287,0.0028837658,1.3525664e-06
1225,20.416666666666668,1.0026127,1.170708e-05,0.087404765,0.99999994,1.3814154e-06,1.031737e-05,3.9423903e-06,3.1415847687801737,-2.0634729821500386e-05,2.762912233000847e-06,0.09987987,-1.697593e-05,-0.0010347184,0.00029805317,0.013480416,1.5789075e-05
1226,20.433333333333334,1.0036013,1.2275038e-05,0.087410785,1.0,-2.5267148e-06,-2.391635e-05,3.913482e-06,3.141584826504864,4.783267854180373e-05,-5.05361669933535e-06,0.09885709,5.679576e-05,0.00060171937,-0.0007816255,-0.0068469765,-5.783241e-06
1227,20.45,1.0045954,1.2358598e-05,0.087418236,0.99999994,-2.807495e-06,9.602216e-06,3.964295e-06,3.141584725053143,-1.920445514036473e-05,-5.614914389662218e-06,0.09940601,8.356013e-06,0.0007451415,-5.630875e-05,0.0067187645,1.0167202e-05
1228,20.466666666666665,1.00558,1.2169429e-05,0.087420575,1.0,-1.3882986e-06,-3.17581e-05,4.0533187e-06,3.141584546864282,6.351618831201833e-05,-2.7768547388173914e-06,0.098453425,-1.8916866e-05,0.00023385015,0.00028451352,-0.008290748,1.7865535e-05
1229,20.483333333333334,1.0065682,1.19986125e-05,0.08740103,1.0,-3.791864e-07,-3.376521e-05,4.0001405e-06,3.141584653283164,6.753041510387803e-05,-7.586429098260794e-07,0.09882678,-1.7081666e-05,-0.0019539276,0.00020271655,-0.0004031953,-1.06755815e-05
1230,20.5,1.007564,1.17145655e-05,0.08739755,0.99999994,1.4771324e-06,2.1070948e-05,3.995687e-06,3.1415846621527326,-4.2141886092528225e-05,2.954433363955289e-06,0.09957497,-2.8404722e-05,-0.00034759866,0.00037152754,0.01097632,-8.8293916e-07
1231,20.516666666666666,1.0085478,1.168206e-05,0.08740292,1.0,1.0189272e-06,-1.1322022e-05,4.002186e-06,3.141584649240944,2.26440524475624e-05,2.037763676021598e-06,0.09837811,-3.2505543e-06,0.00053644093,-9.1822614e-05,-0.0064932657,1.2950835e-06
1232,20.53333333333333,1.009533,1.1898189e-05,0.08741839,0.99999994,-4.771692e-07,3.0192741e-06,4.002392e-06,3.1415846488082755,-6.038552415210674e-06,-9.543142494017332e-07,0.09852849,2.161285e-05,0.0015474249,-0.00030251412,0.0028997308,4.1289958e-08
1233,20.55,1.0105255,1.171249e-05,0.08739818,1.0,1.6771336e-06,2.8959292e-05,4.0169703e-06,3.1415846195521464,-5.79185699880469e-05,3.354499824359536e-06,0.09924633,-1.856989e-05,-0.0020215744,0.00043209226,0.0052030864,2.9202865e-06
1234,20.566666666666666,1.0115122,1.1829531e-05,0.08738462,0.99999994,4.6484837e-07,-6.5996956e-06,3.9934025e-06,3.141584666790422,1.3199395604512887e-05,9.29644083935699e-07,0.09867466,1.17040745e-05,-0.0013557089,-0.00024306162,-0.0071303686,-4.7306544e-06
1235,20.583333333333332,1.0125085,1.1871832e-05,0.087406084,1.0,3.0772455e-07,7.392247e-05,4.0826167e-06,3.141584488310914,-0.00014784493845443336,6.160526937470934e-07,0.09963402,4.2300994e-06,0.0021465034,-3.153388e-05,0.016127286,1.7875464e-05
1236,20.6,1.013496,1.20752065e-05,0.087434545,1.0,-1.0507861e-06,6.126138e-05,4.068454e-06,3.1415845168104717,-0.00012252276904289872,-2.1010736654947237e-06,0.098749936,2.0337444e-05,0.0028463306,-0.00027533656,-0.0025661865,-2.8509617e-06
1237,20.616666666666667,1.0144804,1.2031264e-05,0.08740646,0.99999994,-8.973865e-08,-1.8383653e-06,4.044037e-06,3.1415845655153536,3.6767300506390654e-06,-1.7949217667734274e-07,0.09843475,-4.3942664e-06,-0.0028089036,0.00019241475,-0.01263007,-4.885826e-06
1238,20.633333333333333,1.0154645,1.202205e-05,0.08741266,1.0,-9.4266795e-08,-2.6744121e-05,4.03693e-06,3.141584579724701,5.348824119955076e-05,-1.887495189034638e-07,0.09841452,-9.2140795e-07,0.00062084687,-8.903718e-07,-0.0050086626,-1.4287373e-06
1239,20.65,1.0164522,1.1974209e-05,0.08739596,0.99999994,2.4017717e-07,-3.141368e-05,4.0280415e-06,3.1415845975213337,6.282736851148663e-05,4.801013027133649e-07,0.09876172,-4.7840795e-06,-0.0016705359,6.703144e-05,-0.00093585055,-1.7794931e-06
1240,20.666666666666668,1.0174476,1.2195051e-05,0.08739389,1.0,-1.5785429e-06,2.0987938e-05,4.0342475e-06,3.141584585161115,-4.197588895871185e-05,-3.1569164176126208e-06,0.09954418,2.208415e-05,-0.00020696578,-0.0003646943,0.010506483,1.2353596e-06
1241,20.683333333333334,1.0184342,1.1744034e-05,0.08740204,0.99999994,2.3927266e-06,-1.7947661e-05,4.0669106e-06,3.1415845198539825,3.589534366810199e-05,4.78530756042872e-06,0.09866342,-4.5101664e-05,0.0008148897,0.0007971475,-0.007815176,6.551887e-06
1242,20.7,1.0194166,1.22789015e-05,0.08739078,1.0,-2.3289224e-06,-6.1323255e-05,3.994197e-06,3.1415846649102113,0.00012264649137483374,-4.65833467533372e-06,0.09824301,5.3486736e-05,-0.0011258703,-0.0009472316,-0.008702108,-1.4625862e-05
1243,20.716666666666665,1.0204111,1.1916688e-05,0.087375075,0.99999994,1.2454645e-06,-6.759903e-06,3.99452e-06,3.141584664566496,1.3519816844276278e-05,2.4908752349617203e-06,0.099462084,-3.6221318e-05,-0.0015707661,0.000717132,0.010947758,8.3335394e-08
1244,20.733333333333334,1.0214028,1.1789477e-05,0.087395,1.0,1.5565774e-06,2.881838e-05,4.022398e-06,3.1415846087038384,-5.763674763592519e-05,3.1133867299804052e-06,0.09917269,-1.2721065e-05,0.001992119,6.2213614e-05,0.007117889,5.586674e-06
1245,20.75,1.022379,1.1713083e-05,0.087435186,0.99999994,2.2875015e-06,-3.5969897e-05,3.964618e-06,3.1415847245180375,7.193981639108671e-05,4.574718068584005e-06,0.09761676,-7.639433e-06,0.004018723,0.00014658988,-0.012988958,-1.1608337e-05
1246,20.766666666666666,1.0233595,1.1841703e-05,0.087470956,0.99999994,1.4234101e-06,-4.0380197e-05,3.9318033e-06,3.1415847900975695,8.076040971882747e-05,2.846502920261784e-06,0.09805509,1.2861988e-05,0.003576947,-0.00017494377,-0.0008929282,-6.6521716e-06
1247,20.78333333333333,1.024343,1.1973967e-05,0.08747752,1.0,9.073316e-07,-5.1604016e-05,3.9182464e-06,3.1415848171905747,0.00010320803968655312,1.8142587749903072e-06,0.09834172,1.3226462e-05,0.00065634085,-0.0001041398,-0.0022650557,-2.7433182e-06
1248,20.8,1.0253285,1.2091745e-05,0.087455444,0.99999994,3.103395e-07,-6.863432e-05,3.8975018e-06,3.14158485862838,0.00013726864873797595,6.201440099218303e-07,0.09855173,1.17778e-05,-0.002207293,-0.00011980496,-0.0034180477,-4.1726703e-06
1249,20.816666666666666,1.0263201,1.2201052e-05,0.08741667,1.0,-2.414988e-07,-5.609996e-05,3.9062893e-06,3.141584840984085,0.0001121999210174085,-4.834359073058181e-07,0.09915293,1.0930774e-05,-0.0038773187,-0.00011039322,0.002507228,1.7508764e-06
1250,20.833333333333332,1.0273194,1.1997595e-05,0.08740163,0.99999994,1.6712555e-06,1.0912303e-05,3.9309166e-06,3.1415847917196666,-2.1824594098163175e-05,3.342597026279037e-06,0.099935696,-2.0345806e-05,-0.0015042368,0.00038348243,0.013436937,4.9565538e-06
1251,20.85,1.0283084,1.2517042e-05,0.08740428,1.0,-2.4824378e-06,-2.5366611e-05,3.8800626e-06,3.141584893338546,5.073320317539043e-05,-4.965072494256262e-06,0.09890082,5.194473e-05,0.00026532385,-0.00083128124,-0.007260773,-1.0180902e-05
1252,20.866666666666667,1.029294,1.2760992e-05,0.08743133,1.0,-1.4294941e-06,-3.805675e-05,3.9048823e-06,3.141584843716367,7.611349036151793e-05,-2.8592854006692647e-06,0.09856668,2.439502e-05,0.0027042155,0.00021288703,-0.0025656072,5.0295994e-06
1253,20.883333333333333,1.0302793,1.27045105e-05,0.08742756,0.99999994,-7.3432716e-07,-5.583297e-05,3.930835e-06,3.1415847918369177,0.00011166594125922025,-1.469093350747741e-06,0.09852363,-5.6481394e-06,-0.0003768606,0.0001395726,-0.0035686807,5.220712e-06
1254,20.9,1.0312731,1.2435088e-05,0.08742645,1.0,1.1035859e-06,8.371361e-06,3.9397314e-06,3.1415847741084875,-1.674271374052516e-05,2.207237708828913e-06,0.09938794,-2.6942236e-05,-0.00011113031,0.0003683691,0.012870113,1.7944147e-06
1255,20.916666666666668,1.0322689,1.2188346e-05,0.0874129,0.99999994,2.3380587e-06,4.055664e-05,3.9270285e-06,3.1415847993426618,-8.111326412674202e-05,4.6764362622297995e-06,0.09957405,-2.4674258e-05,-0.001354629,0.000248283,0.006473922,-2.5499603e-06
1256,20.933333333333334,1.033259,1.2072896e-05,0.08743338,1.0,2.702848e-06,4.409569e-05,3.8929015e-06,3.141584867548347,-8.819135909732267e-05,5.406039232491722e-06,0.09901755,-1.1544916e-05,0.002048174,7.371764e-05,0.0007152118,-6.8980353e-06
1257,20.95,1.03425,1.1985592e-05,0.08742841,0.99999994,3.1224608e-06,4.8946324e-05,3.872138e-06,3.1415849090072023,-9.789262889103867e-05,6.245301119367497e-06,0.09910084,-8.730441e-06,-0.00049676554,8.5549844e-05,0.0009889846,-4.2343704e-06
1258,20.966666666666665,1.0352327,1.2223785e-05,0.08742085,1.0,1.520962e-06,-7.958582e-06,3.8415574e-06,3.141584970499257,1.5917174867485784e-05,3.041862799868511e-06,0.09826913,2.3819264e-05,-0.00075595547,-0.00032084822,-0.011402026,-6.1472892e-06
1259,20.983333333333334,1.0362236,1.2599856e-05,0.08742223,0.99999994,-6.7129446e-07,3.6180005e-05,3.5956807e-06,3.141585462276511,-7.236001876131937e-05,-1.3423288147684787e-06,0.099093005,3.7607104e-05,0.00013788568,-0.0004400903,0.008860039,-4.934534e-05
1260,21.0,1.037205,1.2186704e-05,0.087427616,1.0,3.3992385e-06,1.5223884e-05,3.5940102e-06,3.141585465465902,-3.044774269356232e-05,6.79858641960962e-06,0.09812924,-4.1315117e-05,0.0005384787,0.0008149106,-0.0041952827,-3.611218e-07
1261,21.016666666666666,1.0381885,1.25452625e-05,0.08742062,0.99999994,-1.5607939e-06,-2.0764619e-05,3.6118856e-06,3.1415854297532784,4.152922912692425e-05,-3.121737910616318e-06,0.09834675,3.585584e-05,-0.00069935294,-0.0009964168,-0.0072298916,3.5817045e-06
1262,21.03333333333333,1.0391725,1.2510522e-05,0.08743968,1.0,-7.363245e-07,-3.6472924e-05,3.6399745e-06,3.14158537358714,7.294584253925152e-05,-1.4729145692005119e-06,0.09840936,-3.4741313e-06,0.0019061535,0.0001663035,-0.0031683012,5.673744e-06
1263,21.05,1.0401577,1.2463738e-05,0.08743062,0.99999994,-3.216658e-07,-5.519436e-05,3.702932e-06,3.1415852476898953,0.0001103887229785272,-6.437403912151751e-07,0.09851801,-4.6783907e-06,-0.0009056437,8.313636e-05,-0.0037529299,1.2626345e-05
1264,21.066666666666666,1.0411521,1.222781e-05,0.0874269,1.0,1.4452277e-06,9.3866265e-06,3.6940432e-06,3.1415852654761736,-1.8773242353775643e-05,2.8905246840515986e-06,0.09944499,-2.3592853e-05,-0.0003714938,0.00035409915,0.012944281,-1.7663128e-06
1265,21.083333333333332,1.0421486,1.2043648e-05,0.08741166,0.99999994,2.5049524e-06,4.0828672e-05,3.6985784e-06,3.141585256227914,-8.165733099874117e-05,5.010207048794513e-06,0.09964468,-1.8416209e-05,-0.0015241867,0.00021315069,0.006324877,9.194807e-07
1266,21.1,1.0431317,1.2125091e-05,0.08744926,1.0,1.5235237e-06,3.763932e-06,3.728149e-06,3.1415851972801887,-7.527852639688248e-06,3.047075422424328e-06,0.09831591,8.144384e-06,0.0037605034,-0.00019632131,-0.0074153347,5.9054173e-06
1267,21.116666666666667,1.0441148,1.225917e-05,0.08746013,0.99999994,9.628841e-07,-2.2821267e-05,3.7214634e-06,3.14158521070655,4.564254310190918e-05,1.925598432928055e-06,0.09830784,1.340789e-05,0.0010872748,-0.00011219332,-0.0053210827,-1.345766e-06
1268,21.133333333333333,1.0450995,1.2364319e-05,0.08744147,1.0,4.022148e-07,-4.865725e-05,3.7137165e-06,3.1415852261958697,9.731450263550379e-05,8.040681929166738e-07,0.098461844,1.0514985e-05,-0.0018663615,-0.00011218563,-0.0051704696,-1.5579639e-06
1269,21.15,1.046094,1.2635869e-05,0.08743217,0.99999994,-1.4441268e-06,1.4235462e-05,3.733309e-06,3.1415851870122906,-2.8470936485280873e-05,-2.8881475571118642e-06,0.09944307,2.7154936e-05,-0.00092983036,-0.00037019662,0.012608559,3.91496e-06
1270,21.166666666666668,1.0470905,1.2334178e-05,0.087413594,1.0,1.1633742e-06,4.427095e-05,3.9260917e-06,3.1415848013033267,-8.854189026408221e-05,2.3270961002630486e-06,0.09965467,-3.0169163e-05,-0.0018573768,0.0005217234,0.006009923,3.8558588e-05
1271,21.183333333333334,1.048078,1.283839e-05,0.0874078,0.99999994,-2.9408145e-06,-6.122751e-06,3.9018933e-06,3.1415848497668137,1.2245479928285619e-05,-5.881677153318776e-06,0.09874576,5.0421233e-05,-0.00057965616,-0.00082354806,-0.010112507,-4.8311567e-06
1272,21.2,1.0490628,1.3056675e-05,0.08742994,1.0,-1.7033979e-06,-2.6684296e-05,3.910728e-06,3.1415848320427147,5.336857915261284e-05,-3.4070044254708165e-06,0.09849349,2.1828511e-05,0.0022139999,0.00024885574,-0.004134844,1.7903101e-06
1273,21.216666666666665,1.0500479,1.2990215e-05,0.08742312,0.99999994,-9.4832546e-07,-4.8018723e-05,3.9261154e-06,3.141584801267495,9.603744367603362e-05,-1.8970281001617906e-06,0.09850479,-6.6460284e-06,-0.00068190484,0.00015114881,-0.004270211,3.0912995e-06
1274,21.233333333333334,1.0510421,1.27256635e-05,0.08742156,1.0,1.0126373e-06,1.355904e-05,3.9193387e-06,3.1415848148848835,-2.7118071802778587e-05,2.0253809105419407e-06,0.0994204,-2.64551e-05,-0.00015635834,0.00039304156,0.012343733,-1.3512636e-06
1275,21.25,1.0520277,1.2321224e-05,0.08743271,0.99999994,3.4843467e-06,-1.5736898e-05,3.9014444e-06,3.141584850810161,3.1473824449124166e-05,6.968571093057818e-06,0.09856465,-4.044392e-05,0.0011150286,0.0004973655,-0.00589475,-3.613191e-06
1276,21.266666666666666,1.0530186,1.221335e-05,0.0874449,1.0,3.4239524e-06,1.2726754e-05,3.9176753e-06,3.1415848181521246,-2.545348115767787e-05,6.848004561854637e-06,0.09909149,-1.0787401e-05,0.0012187496,-1.2122328e-05,0.005702679,3.2715366e-06
1277,21.28333333333333,1.0540029,1.239546e-05,0.087453954,0.99999994,2.0754112e-06,-2.0203584e-05,3.857891e-06,3.1415849378912157,4.0407187269275724e-05,4.150666768509836e-06,0.09843492,1.8210952e-05,0.0009054126,-0.00027065625,-0.0066098482,-1.20191135e-05
1278,21.3,1.0549879,1.2608535e-05,0.08743591,0.99999994,1.0907676e-06,-4.5652054e-05,3.8196295e-06,3.141585014430003,9.130412133750987e-05,2.1811865240639605e-06,0.098505825,2.1307571e-05,-0.0018047697,-0.00019770609,-0.0051102983,-7.697911e-06
1279,21.316666666666666,1.0559825,1.2959099e-05,0.087427765,1.0,-1.0209963e-06,1.6295458e-05,3.835416e-06,3.141584982791047,-3.2590924645248265e-05,-2.0418675030775546e-06,0.09945552,3.5056357e-05,-0.0008143707,-0.00042291125,0.012404489,3.1552859e-06
1280,21.333333333333332,1.0569625,1.24874205e-05,0.08743074,0.99999994,3.2566622e-06,1.7436085e-06,3.6988783e-06,3.1415852558213055,-3.4871932155233765e-06,6.513337765801097e-06,0.09800481,-4.7167847e-05,0.0002975788,0.00085972727,-0.002924602,-2.745207e-05
1281,21.35,1.0579466,1.2953944e-05,0.08741904,1.0,-1.8478166e-06,-3.0247927e-05,3.7133043e-06,3.141585226869411,6.049584125333851e-05,-3.695857910823719e-06,0.098406345,4.6652312e-05,-0.0011694048,-0.0010244461,-0.0064207106,2.8761033e-06
1282,21.366666666666667,1.058932,1.2918175e-05,0.08743562,0.99999994,-8.975919e-07,-4.2758358e-05,3.745436e-06,3.1415851626404523,8.551671467382782e-05,-1.7955042421746725e-06,0.09854341,-3.5768512e-06,0.001657914,0.00019126416,-0.0025180173,6.477761e-06
1283,21.383333333333333,1.0599188,1.2906634e-05,0.08742518,1.0,-4.7209315e-07,-5.7545876e-05,3.729456e-06,3.1415851946234117,0.00011509174872736949,-9.446155300185666e-07,0.098680966,-1.154177e-06,-0.0010434692,8.595441e-05,-0.002986811,-3.2213445e-06
1284,21.4,1.0609171,1.2856015e-05,0.08743731,0.99999994,-8.930758e-08,4.507262e-05,3.7120165e-06,3.141585229564485,-9.01452427279903e-05,-1.7828055765001238e-07,0.09983327,-5.0618546e-06,0.0012130089,7.648064e-05,0.020523667,-3.4931347e-06
1285,21.416666666666668,1.0618986,1.28313395e-05,0.08747903,1.0,-1.9628112e-08,8.931252e-06,3.7218242e-06,3.1415852099417148,-1.7862503372878535e-05,-3.918974367245198e-08,0.09815095,-2.4675287e-06,0.0041724825,1.3978516e-05,-0.0072364016,1.9637675e-06
1286,21.433333333333334,1.0628842,1.3283932e-05,0.08745227,0.99999994,-3.7116524e-06,-2.6456313e-05,3.750494e-06,3.1415851524049714,5.2912601714361074e-05,-7.42350374682843e-06,0.098556615,4.5259272e-05,-0.002675967,-0.0007397281,-0.0070904517,5.751211e-06
1287,21.45,1.0638708,1.3346325e-05,0.08745499,1.0,-2.1452129e-06,-4.1731582e-05,3.7907819e-06,3.1415850718469835,8.346314831442214e-05,-4.29074214780556e-06,0.09865417,6.2393137e-06,0.00027159165,0.00031332788,-0.0030553322,8.077938e-06
1288,21.466666666666665,1.0648584,1.3214888e-05,0.08743513,0.99999994,-1.2114701e-06,-5.8371654e-05,3.7984726e-06,3.141585056502759,0.00011674330506483699,-2.4233838686882336e-06,0.098760165,-1.3143747e-05,-0.0019859993,0.00018863367,-0.0033613842,1.5687006e-06
1289,21.483333333333334,1.0658555,1.2906665e-05,0.08742601,1.0,9.642413e-07,9.382028e-06,3.785986e-06,3.1415850815994806,-1.8764048919539533e-05,1.928553601704408e-06,0.099705674,-3.0822317e-05,-0.0009120976,0.00043518795,0.013553758,-2.488923e-06
1290,21.5,1.0668359,1.2647039e-05,0.08744938,0.99999994,2.0498726e-06,-5.6899593e-05,3.7684674e-06,3.1415851168877484,0.00011379920789100773,4.099316592398594e-06,0.098035194,-2.5962578e-05,0.0023375824,0.00021756378,-0.013279966,-3.52479e-06
1291,21.516666666666666,1.0678207,1.27071635e-05,0.0874744,0.99999994,1.3299914e-06,-5.5587185e-05,3.828696e-06,3.1415849963447577,0.00011117438621632836,2.6595572972798465e-06,0.09847846,6.0125035e-06,0.0025015664,-0.00015557399,0.00028362178,1.3007604e-05
1292,21.53333333333333,1.0688076,1.27944795e-05,0.087472446,0.99999994,9.3880567e-07,-6.2317216e-05,3.815669e-06,3.141585022368195,0.00012463444715282712,1.8771358947233807e-06,0.09869056,8.731563e-06,-0.00019493482,-7.9945334e-05,-0.0013754886,-2.6686853e-06
1293,21.55,1.0697964,1.290044e-05,0.08744522,1.0,3.668166e-07,-7.203747e-05,3.9173106e-06,3.1415848190215003,0.00014407493552748285,7.330688320816847e-07,0.09888434,1.0596053e-05,-0.0027223763,-0.00011474457,-0.0019500464,2.0381978e-05
1294,21.566666666666666,1.070797,1.2983023e-05,0.08744718,0.99999994,9.600585e-10,3.99442e-05,3.9528154e-06,3.141584747958423,-7.988840405137587e-05,2.235901241931515e-09,0.10005637,8.258278e-06,0.00019591149,-7.330369e-05,0.022409827,7.1083045e-06
1295,21.583333333333332,1.0717871,1.3165218e-05,0.087467596,0.99999994,-1.1622791e-06,4.1865842e-05,3.8913095e-06,3.141584871067713,-8.373169783015832e-05,-2.3242324982408746e-06,0.099014156,1.821945e-05,0.0020414153,-0.00024995036,0.0004129073,-1.3205955e-05
1296,21.6,1.0727739,1.2631535e-05,0.087440886,1.0,3.1157567e-06,-9.453017e-06,3.899419e-06,3.141584854810757,1.8906058099954492e-05,6.231439730663979e-06,0.09867971,-5.3368283e-05,-0.0026707374,0.0008564622,-0.010273546,1.5995332e-06
1297,21.616666666666667,1.0737695,1.2984712e-05,0.08742171,0.99999994,-1.6937392e-07,2.3340814e-05,3.8544167e-06,3.1415849447637996,-4.6681631360900866e-05,-3.3856792858166784e-07,0.09955177,3.531767e-05,-0.0019176855,-0.0006594801,0.006583005,-9.01942e-06
1298,21.633333333333333,1.074756,1.3033609e-05,0.087411664,1.0,3.290741e-08,-1.9354287e-05,3.866455e-06,3.141584920681484,3.870857496979241e-05,6.566515176054111e-08,0.09865463,4.889762e-06,-0.0010043604,4.0573268e-05,-0.008556742,2.4130431e-06
1299,21.65,1.0757507,1.3229547e-05,0.08741322,0.99999994,-1.2214033e-06,2.8193546e-05,3.85889e-06,3.141584935878063,-5.638710539868086e-05,-2.442589145834617e-06,0.099465154,1.9593781e-05,0.00015584161,-0.00025150488,0.009532534,-1.5210713e-06
1300,21.666666666666668,1.0767368,1.3249066e-05,0.08742469,1.0,-1.0192437e-06,-8.696358e-06,3.8934677e-06,3.1415848666366806,1.7392708534735846e-05,-2.038555027672473e-06,0.098606564,1.9519055e-06,0.0011469381,4.0507413e-05,-0.0073865177,6.9314365e-06
1301,21.683333333333334,1.0777284,1.3028681e-05,0.08743611,0.99999994,7.984956e-07,1.7457132e-05,3.9013194e-06,3.141584850922727,-3.491426053492397e-05,1.5971274902604193e-06,0.099155195,-2.20385e-05,0.001142519,0.00036525293,0.005255527,1.5756717e-06
1302,21.7,1.0787075,1.3281609e-05,0.08741388,1.0,-1.8537794e-06,-8.4565814e-05,3.9514907e-06,3.1415847502947525,0.0001691316132974574,-3.7082271382438137e-06,0.09790942,2.529283e-05,-0.0022230265,-0.00053075986,-0.020419389,1.0034475e-05
1303,21.716666666666665,1.0797068,1.2768273e-05,0.08737712,0.99999994,2.0528746e-06,-6.3881525e-06,3.88436e-06,3.1415848848955337,1.2776321793417367e-05,4.105699829670684e-06,0.09993544,-5.133365e-05,-0.0036755705,0.00078127935,0.015635718,-1.338916e-05
1304,21.733333333333334,1.0807025,1.2996435e-05,0.087388,1.0,-3.8586938e-07,3.173513e-05,3.7954824e-06,3.1415850626495345,-6.347026209940765e-05,-7.714978693673658e-07,0.09957798,2.2816139e-05,0.0010877486,-0.0004885188,0.00763623,-1.7789942e-05
1305,21.75,1.0816908,1.2869627e-05,0.0874284,1.0,1.0099201e-06,3.794703e-05,3.831289e-06,3.1415849909347804,-7.589405090580037e-05,2.020130942081977e-06,0.09882771,-1.2680701e-05,0.004039547,0.00028106107,0.0012508715,7.2008374e-06
